category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Cultural;(i)(ii)(iii)(iv)(vi);;2011;0;https://whc.unesco.org/en/list/1372;1372;https://whc.unesco.org/uploads/sites/site_1372.jpg;ir;;30.1666666667;;53.1666666667;Asia and the Pacific;0;;Este sitio comprende nueve jardines situados en varias provincias del Irán. Estos jardines ejemplifican la diversidad del arte paisajístico persa que supo evolucionar y adaptarse a condiciones climáticas diferentes, conservando siempre sus principios fundamentales que se remontan a los tiempos de Ciro el Grande (siglo VI a.C.). Caracterizado por su división en cuatro sectores y por la omnipresencia del agua como elemento de irrigación y ornamentación, el jardín persa se concibió como un símbolo del Edén y de los cuatro elementos zoroástricos: el cielo, la tierra, el agua y el mundo vegetal. Los jardines que forman el sitio datan de épocas diferentes –desde el siglo VI a.C.– y comprenden también edificios, pabellones, murallas y sistemas de regadío complejos. Su influencia en el arte de la jardinería paisajística llegó a extenderse hasta la India y España.;El jardín persa;Irán (República Islámica del);0;1768
Cultural;(ii);;2012;0;https://whc.unesco.org/en/list/1397;1397;https://whc.unesco.org/uploads/sites/site_1397.jpg;ir;;32.6697222222;;51.6852777778;Asia and the Pacific;0;;Situada en el centro histórico de Isfahán, la “Mezquita del Viernes” ilustra de manera sobresaliente la evolución de la arquitectura de mezquitas desde el año 841 d. de C. y a lo largo de doce siglos. Es el edificio más antiguo de su estilo en Irán y sirvió como prototipo para varias mezquitas posteriores construidas en Asia Central. El complejo, de una extensión superior a los 20.000 metros cuadrados, es también el primer edificio islámico que adaptó el diseño con cuatro patios propio de los palacios sasánidas a la arquitectura islámica de carácter religioso. Sus cúpulas abovedadas representan una innovación arquitectónica que inspiró a los constructores de otros edificios en la región. El sitio tiene además detalles decorativos representativos de desarrollos estilísticos que abarcan más de mil años de arte islámico.;Masjed-e Jāme’ de Isfahán;Irán (República Islámica del);0;1821
Cultural;(i)(ii)(iii)(iv);;2012;0;https://whc.unesco.org/en/list/1398;1398;https://whc.unesco.org/uploads/sites/site_1398.jpg;ir;;37.2580277778;;55.1690000000;Asia and the Pacific;0;;Destinada a albergar los restos mortales de Qābus Ibn Voshmgir, esta torre funeraria de 53 metros de altura, que fue construida en 1006 cerca de las ruinas de la antigua ciudad de Jorjan, a orillas del río Gorgan, en el nordeste del Irán, constituye un testimonio de los intercambios culturales entre las culturas nómadas del Asia Central y la antigua civilización de la meseta del Irán. Único vestigio de esa ciudad, que fue un importante centro de las artes y las ciencias antes de su destrucción por las invasiones mongolas de los siglos XIV y XV, este monumento representa una proeza técnica excepcional y es un notable ejemplo de la arquitectura islámica que influyó en las construcciones funerarias posteriores realizadas no sólo en Irán, sino también en Anatolia y el Asia Central. Edificado con ladrillos cocidos sin esmaltar y dotado de formas geométricas complejas, este mausoleo de 17 metros de diámetro en su base y 15, 5 metros en su parte superior tiene la forma de un cilindro que se va estrechando hacia su cúspide, rematada por un techo cónico de ladrillo. Esta torre funeraria es una muestra patente del desarrollo alcanzado por las matemáticas y las ciencias en el mundo musulmán hacia los comienzos del primer milenio de nuestra era.;Gonbad-e Qābus;Irán (República Islámica del);0;1822
Cultural;(ii)(iii)(iv);;2013;0;https://whc.unesco.org/en/list/1422;1422;https://whc.unesco.org/uploads/sites/site_1422.jpg;ir;;35.6803666667;;51.4205111111;Asia and the Pacific;0;;;Palacio de Golestán;Irán (República Islámica del);0;1888
Cultural;(i)(ii)(iii)(iv);;2015;0;https://whc.unesco.org/en/list/1455;1455;https://whc.unesco.org/uploads/sites/site_1455.jpg;ir;;32.1894444444;;48.2561111111;Asia and the Pacific;0;;Situado al sudoeste del Irán, en las faldas de los Montes Zagros, este bien cultural está integrado por el conjunto de vestigios arqueológicos que se hallan en la margen oriental del río Chaur, así como por el palacio de Ardeshir que se yergue en la margen opuesta de este curso de agua. Las estructuras arquitectónicas descubiertas gracias a las excavaciones corresponden a construcciones monumentales de diferente índole: palacios, edificios administrativos, templos y viviendas. El sitio arqueológico de Susa presenta una serie continua de capas superpuestas de asentamientos urbanos que abarcan un periodo muy vasto: desde el quinto milenio a.C. hasta el siglo XIII de nuestra era. Este bien cultural constituye un testimonio excepcional de las culturas elamita, persa y parta, hoy desaparecidas en gran parte.;Susa;Irán (República Islámica del);0;1999
Cultural;(ii)(iii)(iv);;2014;0;https://whc.unesco.org/en/list/1456;1456;https://whc.unesco.org/uploads/sites/site_1456.jpg;ir;;30.5938888889;;61.3277777778;Asia and the Pacific;0;;;;Irán (República Islámica del);0;2000
Cultural;(v);;2015;0;https://whc.unesco.org/en/list/1423;1423;https://whc.unesco.org/uploads/sites/site_1423.jpg;ir;;30.1680555556;;55.3755555556;Asia and the Pacific;0;;Situado en la parte más meridional de la cordillera central del Irán, este paisaje cultural abarca una zona aislada semidesértica en el extremo de un valle. Sus habitantes llevan una vida seminómada, practicando la agricultura y el pastoreo. Desde la primavera hasta el otoño residen en asentamientos provisionales establecidos en las praderas de las zonas montañosas altas, donde hacen pastar a sus ganados. Luego bajan al valle y se instalan durante los meses de invierno en viviendas troglodíticas excavadas en terrenos de toba (kamar), que constituyen un hábitat excepcional en un medio natural desértico. Este paisaje cultural atestigua la existencia de un sistema de trashumancia, bastante extendido al parecer en otros tiempos, en el que el desplazamiento de los pastores prevalece sobre la migración del ganado.;Paisaje cultural de Maymand;Irán (República Islámica del);0;2073
Natural;(vii)(viii);;2016;0;https://whc.unesco.org/en/list/1505;1505;https://whc.unesco.org/uploads/sites/site_1505.jpg;ir;;30.2161111111;;58.8388888889;Asia and the Pacific;0;;Situado al sudeste del país, el desierto de Lut (“Dasht-e-Lut”) es una zona subtropical húmeda azotada entre junio y septiembre por vientos de gran fuerza que transportan sedimentos y provocan una erosión eólica de proporciones colosales. En este sitio se pueden observar algunos de los más espectaculares relieves eólicos formados por crestas onduladas masivas (“yardangs”), así como vastos desiertos de piedra y un campo de dunas, que constituyen en su conjunto un ejemplo excepcional de procesos geológicos en curso de evolución.;Desierto de Lut;Irán (República Islámica del);0;2095
Cultural;(iii)(iv);;2016;0;https://whc.unesco.org/en/list/1506;1506;https://whc.unesco.org/uploads/sites/site_1506.jpg;ir;;34.2900000000;;58.6544444444;Asia and the Pacific;0;; En el conjunto de las regiones áridas de Irán, la agricultura es sostenida por el antiguo sistema de riego de los qanats, que toman el agua de los acuíferos en lo alto de los valles y la hacen circular por túneles subterráneos que a menudo miden varios kilómetros. Los once qanats que componen este sitio y representan este sistema comprenden también zonas de reposo para los trabajadores, depósitos de agua y molinos hidráulicos. Este sistema tradicional de gestión del agua todavía funciona y permite un reparto equitativo y sostenible del recurso. Los qanats aportan un testimonio excepcional de las tradiciones culturales y las civilizaciones de zonas desérticas de clima árido.;El qanat persa;Irán (República Islámica del);0;2096
Cultural;(iii)(v);;2017;0;https://whc.unesco.org/en/list/1544;1544;https://whc.unesco.org/uploads/sites/site_1544.jpg;ir;;31.9013888889;;54.3691666667;Asia and the Pacific;0;;La ciudad histórica de Yazd se sitúa en el medio de la meseta central iraní, a 270 km al sureste de Isfahán y cerca de las rutas de las especias y de la seda. Es un testimonio vivo del uso de recursos limitados para garantizar la vida en el desierto. El agua llegaba a la ciudad por un sistema de qanats, destinados a capta ragua de las napas freáticas. Los edificios de la ciudad son de tierra. La ciudad escapó a las tendencias a la modernización que destruyeron numerosas ciudades tradicionales de tierra. La ciudad perdura con sus barrios tradicionales, el sistema de qanats, las viviendas tradicionales, los bazares, los hamames, las mezquitas, las sinagogas, los templos zoroastrianos y el jardín histórico de Dolat Abad.;Ciudad histórica de Yazd;Irán (República Islámica del);0;2148
Cultural;(ii)(iii)(v);;2018;0;https://whc.unesco.org/en/list/1568;1568;https://whc.unesco.org/uploads/sites/site_1568.jpg;ir;;29.7774805556;;51.5704500000;Asia and the Pacific;0;;Situados al sureste de la provincia iraní del Fars, estos ocho sitios arqueológicos se encuentran en tres zonas geográficas: Firuzabad, Bishapur y Savestan. Se trata de estructuras fortificadas, palacios y planos urbanos cuya construcción se remonta a los primeros y últimos momentos del imperio sasánida, que se extendió en la región entre los años 224 y 658 de nuestra era. Los sitios comprenden en particular la primera capital del fundador de la dinastía, Ardachir Papakan y una ciudad y estructuras arquitectónicas debidas a su sucesor, el rey Shapur Iº. Este paisaje arqueológico, que se apoya en una explotación óptima de la topografía natural, atestigua la influencia de las tradiciones culturales aqueménidas y partas y de los intercambios con el arte romano, que tuvieron una importante influencia en la arquitectura y los enfoques artísticos del periodo islámico.;Paisaje arqueológico sasánida de la región del Fars;Irán (República Islámica del);0;2233
Natural;(ix);;2019;0;https://whc.unesco.org/en/list/1584;1584;https://whc.unesco.org/uploads/sites/site_1584.jpg;ir;;37.4214722222;;55.7242777778;Asia and the Pacific;0;;;;Irán (República Islámica del);0;2273
Cultural;(ii)(iii)(iv)(vi);;1985;0;https://whc.unesco.org/en/list/277;277;https://whc.unesco.org/uploads/sites/site_277.jpg;iq;;35.5880600000;Governorate of Ninawa;42.7183300000;Arab States;0;;Gran ciudad fortificada en la zona de influencia del Imperio Parto y capital del primer reino árabe, Hatra resistió dos veces el asalto de los romanos, en los años 116 y 198, gracias a su muralla provista de torres. Los vestigios de la ciudad, y más concretamente los de sus templos de arquitectura grecorromana con ornamentaciones orientales, testimonian la grandeza de la civilización que la construyó.;Hatra;Iraq;0;309
Cultural;(iii)(iv);Y 2003;2003;0;https://whc.unesco.org/en/list/1130;1130;https://whc.unesco.org/uploads/sites/site_1130.jpg;iq;Situada al norte de Mesopotamia, a orillas del Tigris, la antigua ciudad de Asur está emplazada en una zona geoecológica peculiar, donde la agricultura de regadío limita con la de secano. Asur, que se fundó tres mil años antes de la era cristiana, recibió el nombre de su dios protector y fue la capital religiosa de los asirios. Entre los siglos XIV y IX a. C., esta ciudad-estado fue la primera capital del Imperio Asirio y un importante centro internacional de intercambios comerciales. Tras su destrucción a manos de los babilonios, renació de sus cenizas en tiempos del Imperio Parto (siglos I y II d.C.).;35.4566666667;Governorate of Salah ad Din;43.2611111111;Arab States;0;;Situada al norte de Mesopotamia, a orillas del Tigris, la antigua ciudad de Asur está emplazada en una zona geoecológica peculiar, donde la agricultura de regadío limita con la de secano. Asur, que se fundó tres mil años antes de la era cristiana, recibió el nombre de su dios protector y fue la capital religiosa de los asirios. Entre los siglos XIV y IX a. C., esta ciudad-estado fue la primera capital del Imperio Asirio y un importante centro internacional de intercambios comerciales. Tras su destrucción a manos de los babilonios, renació de sus cenizas en tiempos del Imperio Parto (siglos I y II d.C.).;Asur (Qal’at Sherqat);Iraq;0;1310
Cultural;(ii)(iii)(iv);Y 2007;2007;0;https://whc.unesco.org/en/list/276;276;https://whc.unesco.org/uploads/sites/site_276.jpg;iq;;34.3409894444;Samarra Township, Salah al-Din Governorate;43.8235430555;Arab States;1;;Situada a 130 km al norte de Bagdad, a orillas del Tigris, esta ciudad fue la capital de las provincias del Imperio Abasida, que dominó durante más de un siglo el vasto territorio comprendido entre los confines de Túnez y el Asia Central. Extendida a lo largo de un eje norte-sur, con una longitud de 41,5 km y una anchura que oscila entre 4 y 8 km, la ciudad posee vestigios que atestiguan las importantes innovaciones arquitectónicas y artísticas realizadas en ella, que luego se extenderían por otras regiones del mundo islámico y más allá. Uno de sus monumentos más destacados es la Gran Mezquita del siglo IX, que posee un minarete en espiral. Queda todavía por excavar el 80% del sitio arqueológico.;Ciudad arqueológica de Samarra;Iraq;0;1456
Cultural;(iv);;2014;0;https://whc.unesco.org/en/list/1437;1437;https://whc.unesco.org/uploads/sites/site_1437.jpg;iq;;36.1911111111;;44.0091666667;Arab States;0;;Se trata de un asentamiento fortificado construido en la cima de un imponente tell ovoidal, es decir, un montículo creado por las generaciones que se sucedieron en el sitio y lo reconstruyeron en el mismo lugar. Los muros ininterrumpidos de fachadas y viviendas del siglo XIX continúan dando la impresión visual de una fortaleza inexpugnable que domina la ciudad de Erbil, situada en la región autónoma del Kurdistán (Iraq). El peculiar trazado de sus calles, en forma de abanico, data de la fase otomana tardía de Erbil. Las fuentes escritas e iconográficas documentan una ocupación del sitio antigua: Erbil corresponde a la antigua Arbela, un importante centro político y religioso asirio. Además, los descubrimientos y las excavaciones arqueológicas realizadas sugieren que la colina oculta estratos y vestigios todavía más antiguos.;Ciudadela de Erbil;Iraq;0;1980
Mixed;(iii)(v)(ix)(x);;2016;0;https://whc.unesco.org/en/list/1481;1481;https://whc.unesco.org/uploads/sites/site_1481.jpg;iq;;31.5622222222;;47.6577777778;Arab States;0;;Este sitio comprende tres áreas de vestigios arqueológicos y cuatro zonas de humedales pantanosos, situadas todas ellas en el sur de Iraq. El “tell” de Eridu y las ruinas de las ciudades de Uruk y Ur forman parte de los vestigios arqueológicos de asentamientos sumerios en la Baja Mesopotamia, que florecieron entre el tercer y cuarto milenios a.C. en el delta pantanoso formado por los ríos Éufrates y Tigris. Por su parte, las regiones de humedales pantanosos (“ahwar”) de esta región del Iraq Meridional son únicas en su género por deber su formación a uno de los mayores deltas interiores del mundo y por estar situadas en un medio natural extremadamente árido y cálido.;Refugio de biodiversidad de los “ahwar” y paisaje arqueológico de las ciudades mesopotámicas del Iraq Meridional;Iraq;0;2042
Cultural;(iii)(vi);;2019;0;https://whc.unesco.org/en/list/278;278;https://whc.unesco.org/uploads/sites/site_278.jpg;iq;;32.5419694444;;44.4208333333;Arab States;0;;Situado a 85 km al sur de Bagdad, este sitio agrupa los vestigios arqueológicos de la ciudad que fue capital del antiguo Imperio Neobabilónico entre los años 626 y 539 a. C., así como de los pueblos y terrenos agrarios circundantes. Formados por los restos de templos, palacios y torres y puertas de los recintos amurallados del interior y exterior de la ciudad, los vestigios de Babilonia constituyen un testimonio simpar de uno de los imperios más poderosos de la Antigüedad, encabezado sucesivamente por soberanos como Hamurabi o Nabucodonosor, y también son una expresión de la creatividad excepcional del arte neobabilónico en su apogeo. Los Jardines Colgantes de las murallas de Babilonia, considerados una de las Siete Maravillas del mundo antiguo, han sido una fuente de inspiración para la cultura artística, popular y religiosa a nivel mundial.;Babilonia;Iraq;0;2293
Cultural;(i)(iii)(iv);;1993;0;https://whc.unesco.org/en/list/659;659;https://whc.unesco.org/uploads/sites/site_659.jpg;ie;Los tres sitios prehistóricos principales del conjunto de Brú na Bóinne –Newgrange, Knowth y Dowth– se encuentran a unos 50 kilómetros al norte de Dublín, en la orilla septentrional del río Boyne. Por sus dimensiones y calidad, constituyen el ejemplo más importante de conjunto prehistórico megalítico de Europa, dotado de un gran número de monumentos con funciones sociales, económicas, religiosas y funerarias.;53.6916700000;County Meath;-6.4500000000;Europe and North America;0;;Los tres sitios prehistóricos principales del conjunto de Brú na Bóinne –Newgrange, Knowth y Dowth– se encuentran a unos 50 kilómetros al norte de Dublín, en la orilla septentrional del río Boyne. Por sus dimensiones y calidad, constituyen el ejemplo más importante de conjunto prehistórico megalítico de Europa, dotado de un gran número de monumentos con funciones sociales, económicas, religiosas y funerarias.;Brú na Bóinne – Conjunto arqueológico del Valle del Boyne;Irlanda;0;780
Cultural;(iii)(iv);;1996;0;https://whc.unesco.org/en/list/757;757;https://whc.unesco.org/uploads/sites/site_757.jpg;ie;Encaramado en las abruptas laderas del islote rocoso de Skellig Michael, a unos diez kilómetros de la costa sudoccidental de Irlanda, se yergue un conjunto de edificios monásticos cuyo origen se remonta probablemente al siglo VII. Testigo de la extremada exigencia de la fe religiosa de los primeros cristianos irlandeses, Skellig Michael se halla en un estado de conservación excepcional, ya que su aislamiento no propició hasta hace poco la afluencia de visitantes.;51.7719400000;County Kerry;-10.5386100000;Europe and North America;0;;Encaramado en las abruptas laderas del islote rocoso de Skellig Michael, a unos diez kilómetros de la costa sudoccidental de Irlanda, se yergue un conjunto de edificios monásticos cuyo origen se remonta probablemente al siglo VII. Testigo de la extremada exigencia de la fe religiosa de los primeros cristianos irlandeses, Skellig Michael se halla en un estado de conservación excepcional, ya que su aislamiento no propició hasta hace poco la afluencia de visitantes.;Skellig Michael;Irlanda;0;892
Cultural;(iii)(vi);;2004;0;https://whc.unesco.org/en/list/1152;1152;https://whc.unesco.org/uploads/sites/site_1152.jpg;is;En Þingvellir (Thingvellir) se congregó por primera vez en el año 930 la asamblea denominada Althing, que representaba a todos los habitantes de Islandia. Este órgano legislativo y judicial siguió reuniéndose al aire libre durante dos semanas por año hasta 1798, zanjando litigios y promulgando leyes que se consideraban pactos establecidos entre hombres libres. El Althing tiene, por consiguiente, un hondo significado histórico y simbólico para el pueblo islandés. El sitio comprende el Parque Nacional de Thingvellir y los vestigios del Althing, formados por restos de cincuenta chozas construidas con turba y piedras. Se cree que también hay enterrados vestigios arqueológicos del siglo X. El sitio posee además huellas de actividades agrícolas que datan de los siglos XVIII y XIX. En el parque también se puede apreciar cómo los seres humanos configuraron el paisaje durante más de un milenio.;64.2538055600;Bláskógabyggð municipality, district of Arnessysla;-21.0372500000;Europe and North America;0;;En Þingvellir (Thingvellir) se congregó por primera vez en el año 930 la asamblea denominada Althing, que representaba a todos los habitantes de Islandia. Este órgano legislativo y judicial siguió reuniéndose al aire libre durante dos semanas por año hasta 1798, zanjando litigios y promulgando leyes que se consideraban pactos establecidos entre hombres libres. El Althing tiene, por consiguiente, un hondo significado histórico y simbólico para el pueblo islandés. El sitio comprende el Parque Nacional de Thingvellir y los vestigios del Althing, formados por restos de cincuenta chozas construidas con turba y piedras. Se cree que también hay enterrados vestigios arqueológicos del siglo X. El sitio posee además huellas de actividades agrícolas que datan de los siglos XVIII y XIX. En el parque también se puede apreciar cómo los seres humanos configuraron el paisaje durante más de un milenio.;Parque Nacional de Þingvellir;Islandia;0;1333
Natural;(ix);;2008;0;https://whc.unesco.org/en/list/1267;1267;https://whc.unesco.org/uploads/sites/site_1267.jpg;is;;63.3030555556;;-20.6022222222;Europe and North America;0;;Situada a unos 32 kilómetros al sur de la costa islandesa, Surtsey es una nueva isla creada por las erupciones volcánicas que se produjeron entre 1963 y 1967. Su característica más notable estriba en el hecho de que ofrece al mundo un laboratorio natural intacto por haber sido protegida desde que emergió de las aguas. Libre de toda injerencia humana, Surtsey es una fuente excepcional de información a largo plazo sobre el proceso de colonización de una porción reciente de tierra por las formas de vida vegetales y animales. Desde 1964, año en que empezaron a estudiar este proceso, los científicos han observado la llegada de semillas transportadas por las corrientes marinas y la aparición de mohos, bacterias y hongos. En 1965 brotó la primera planta vascular y diez años después se contabilizaban ya diez especies de vegetales de este tipo. En 2004 se catalogaron 60 plantas vasculares, 75 briofitas, 71 líquenes y 24 hongos. Hasta la fecha se han contabilizado también 89 especies de pájaros, de las que 57 se reproducen en países distintos de Islandia. Las 141 hectáreas de la isla albergan, además, 335 especies de invertebrados.;Surtsey;Islandia;0;1532
Natural;(viii);;2019;0;https://whc.unesco.org/en/list/1604;1604;https://whc.unesco.org/uploads/sites/site_1604.jpg;is;;64.5773630000;;-16.8815404444;Europe and North America;0;;Este sitio natural de 1.400.000 hectáreas de superficie abarca una región volcánica emblemática de Islandia. El parque del Vatnajökull cuenta con diez volcanes importantes, de los cuales ocho son subglaciares, y entre estos últimos hay dos que figuran entre los más activos de toda Islandia. La interacción geológica entre las erupciones volcánicas y las grietas subyacentes al casquete glaciar del parque puede dar lugar a fenómenos diversos. El más espectacular sin duda es el denominado “jökulhlaup”, esto es, la inundación repentina ocasionada por la ruptura de la margen de un glaciar en el transcurso de una erupción. Este fenómeno, que es recurrente, deja al descubierto planicies de arena únicas en el mundo, así como redes fluviales y cañones cuya morfología evoluciona a gran velocidad. Las zonas volcánicas albergan una fauna endémica de aguas subterráneas que logró sobrevivir al periodo glaciar.;Parque Nacional del Vatnajökull – La naturaleza dinámica del fuego y el hielo;Islandia;0;2301
Cultural;(iv)(vi);;2010;0;https://whc.unesco.org/en/list/1339;1339;https://whc.unesco.org/uploads/sites/site_1339.jpg;mh;;11.6000000000;;165.3805555556;Asia and the Pacific;0;;Inmediatamente después del final de la Segunda Guerra Mundial, en el contexto internacional de la Guerra Fría, los Estados Unidos decidieron reanudar las pruebas de armas nucleares en el atolón de Bikini, situado en el archipiélago de las Marshall. Una vez evacuados sus habitantes, se llevaron a cabo 67 explosiones nucleares en el periodo 1946-1958, entre las que destacó la de la primera bomba H (1952). Los buques hundidos en la laguna del atolón durante las pruebas efectuadas en 1946 y el gigantesco cráter originado por la mayor de todas ellas –la operación Castle Bravo– son testigos de las explosiones nucleares. Dotadas de una potencia siete mil veces mayor que la de la bomba lanzada sobre Hiroshima, esas explosiones tuvieron hondas repercusiones en la geología y el medio ambiente de Bikini, así como en la salud de las poblaciones sujetas a las radiaciones atómicas. Pese a su imagen de pacífico paraíso terrenal, el atolón de Bikini es paradójicamente el símbolo de la era de las armas atómicas.;Atolón de Bikini;Islas Marshall;0;1684
Natural;(ix);Y 2013;1998;0;https://whc.unesco.org/en/list/854;854;https://whc.unesco.org/uploads/sites/site_854.jpg;sb;El sitio de Rennell Este abarca el tercio meridional de la isla Rennell, la más austral del archipiélago de las Salomón. Con sus 86 kilómetros de longitud y 15 de ancho, Rennell es el atolón de coral elevado más grande del mundo. El sitio comprende una superficie terrestre de 37.000 hectáreas y una zona marina de tres millas. Después de la elevación del atolón primigenio, su laguna dio origen al lago Tegano, que con sus 15.500 hectáreas es el mayor de todas las islas del Pacífico. En sus aguas salobres emergen numerosos islotes calizos que albergan especies endémicas. El sitio está cubierto por espesos bosques cuyo dosel alcanza una altura de 20 metros por término medio. Además, sus condiciones climáticas, caracterizadas por la frecuencia de fenómenos ciclónicos, hacen de él un auténtico laboratorio natural para los estudios científicos. La propiedad y administración del sitio se rigen por el derecho consuetudinario.;-11.6833300000;Southernmost of the Solomon Islands, Rennell and Bellona Province;160.3333300000;Asia and the Pacific;0;;El sitio de Rennell Este abarca el tercio meridional de la isla Rennell, la más austral del archipiélago de las Salomón. Con sus 86 kilómetros de longitud y 15 de ancho, Rennell es el atolón de coral elevado más grande del mundo. El sitio comprende una superficie terrestre de 37.000 hectáreas y una zona marina de tres millas. Después de la elevación del atolón primigenio, su laguna dio origen al lago Tegano, que con sus 15.500 hectáreas es el mayor de todas las islas del Pacífico. En sus aguas salobres emergen numerosos islotes calizos que albergan especies endémicas. El sitio está cubierto por espesos bosques cuyo dosel alcanza una altura de 20 metros por término medio. Además, sus condiciones climáticas, caracterizadas por la frecuencia de fenómenos ciclónicos, hacen de él un auténtico laboratorio natural para los estudios científicos. La propiedad y administración del sitio se rigen por el derecho consuetudinario.;Rennell Este;Islas Salomón;0;1005
Cultural;(iii)(iv)(vi);;2001;0;https://whc.unesco.org/en/list/1040;1040;https://whc.unesco.org/uploads/sites/site_1040.jpg;il;Encaramada en lo alto de un peñón, en pleno desierto de Judea, Masada es una fortaleza natural de majestuosa belleza que domina el Mar Muerto. Símbolo del antiguo reino de Israel y de su brutal destrucción, fue el último reducto de la resistencia de los patriotas judíos al ejército romano en el año 73. El palacio-fortaleza del sitio fue construido en el estilo romano clásico de la época por Herodes el Grande, rey de Judea, que reinó entre los años 37 y 4 a.C. Los campamentos militares, las fortificaciones y la rampa de asalto que rodean el monumento constituyen los vestigios más completos de obras de asedio de la época romana conservados hasta nuestros días.;31.3135000000;;35.3527500000;Europe and North America;0;;Encaramada en lo alto de un peñón, en pleno desierto de Judea, Masada es una fortaleza natural de majestuosa belleza que domina el Mar Muerto. Símbolo del antiguo reino de Israel y de su brutal destrucción, fue el último reducto de la resistencia de los patriotas judíos al ejército romano en el año 73. El palacio-fortaleza del sitio fue construido en el estilo romano clásico de la época por Herodes el Grande, rey de Judea, que reinó entre los años 37 y 4 a.C. Los campamentos militares, las fortificaciones y la rampa de asalto que rodean el monumento constituyen los vestigios más completos de obras de asedio de la época romana conservados hasta nuestros días.;Masada;Israel;0;1214
Cultural;(ii)(iii)(v);;2001;0;https://whc.unesco.org/en/list/1042;1042;https://whc.unesco.org/uploads/sites/site_1042.jpg;il;Acre es una histórica ciudad portuaria fortificada que se halla emplazada en un sitio donde se establecieron sucesivamente distintos pueblos desde tiempos de los fenicios. La ciudad vieja actual conserva las características de las ciudades fortificadas otomanas de los siglos XVIII y XIX, con su ciudadela y sus mezquitas, caravasares y baños de vapor públicos. Los vestigios de la época de los cruzados, que datan del periodo 1104-1291 y se hallan prácticamente intactos tanto en el subsuelo como en la superficie, ofrecen una visión excepcional de la ordenación del espacio urbano y las estructuras de la ciudad que fue capital del reino cristiano de Jerusalén en la Edad Media.;32.9283333300;Western Galilee;35.0838888900;Europe and North America;0;;Acre es una histórica ciudad portuaria fortificada que se halla emplazada en un sitio donde se establecieron sucesivamente distintos pueblos desde tiempos de los fenicios. La ciudad vieja actual conserva las características de las ciudades fortificadas otomanas de los siglos XVIII y XIX, con su ciudadela y sus mezquitas, caravasares y baños de vapor públicos. Los vestigios de la época de los cruzados, que datan del periodo 1104-1291 y se hallan prácticamente intactos tanto en el subsuelo como en la superficie, ofrecen una visión excepcional de la ordenación del espacio urbano y las estructuras de la ciudad que fue capital del reino cristiano de Jerusalén en la Edad Media.;Ciudad vieja de Acre;Israel;0;1217
Cultural;(ii)(iv);;2003;0;https://whc.unesco.org/en/list/1096;1096;https://whc.unesco.org/uploads/sites/site_1096.jpg;il;Tel-Aviv fue fundada en 1909 y se desarrolló, a imagen y semejanza de una ciudad metropolitana, en tiempos del mandato británico en Palestina. La llamada Ciudad Blanca se construyó desde principios del decenio de 1930 hasta 1948, con arreglo al trazado diseñado por Sir Patrick Geddes que estaba basado en los principios del urbanismo orgánico moderno. Los edificios fueron diseñados por arquitectos formados en Europa, donde ya habían ejercido su profesión antes de emigrar a Israel. En un contexto cultural nuevo, realizaron un conjunto excepcional de edificios muy representativo del movimiento arquitectónico moderno.;32.0666666700;;34.7833333300;Europe and North America;0;;Tel-Aviv fue fundada en 1909 y se desarrolló, a imagen y semejanza de una ciudad metropolitana, en tiempos del mandato británico en Palestina. La llamada Ciudad Blanca se construyó desde principios del decenio de 1930 hasta 1948, con arreglo al trazado diseñado por Sir Patrick Geddes que estaba basado en los principios del urbanismo orgánico moderno. Los edificios fueron diseñados por arquitectos formados en Europa, donde ya habían ejercido su profesión antes de emigrar a Israel. En un contexto cultural nuevo, realizaron un conjunto excepcional de edificios muy representativo del movimiento arquitectónico moderno.;Ciudad Blanca de Tel-Aviv – El Movimiento Moderno;Israel;0;1274
